"Code","Year","Population","Count_All","Deaths_All","Count_Leukaemia","Deaths_Leukaemia","Count_Breast","Deaths_Breast","Count_Cervix","Deaths_Cervix","Count_Melanoma","Deaths_Melanoma","Count_Bladder","Deaths_Bladder","Count_Colorectal","Deaths_Colorectal","Count_Pancreas","Deaths_Pancreas","Count_Stomach","Deaths_Stomach","Count_Lung","Deaths_Lung","Count_Liver","Deaths_Liver","Count_Oesophagus","Deaths_Oesophagus"
"E38000052",2015,160880,1038,451,39,13,324,86,16,4,43,3,18,11,103,40,31,21,12,10,116,85,12,10,19,19
"E38000052",2016,161197,1081,444,36,9,345,69,18,4,42,4,24,24,95,37,36,28,5,7,139,95,16,18,22,21
"E38000052",2017,161157,1002,472,22,18,252,73,16,6,39,6,17,7,116,40,30,32,15,8,127,95,17,14,16,15
"E38000052",2018,161784,1195,505,35,20,399,75,19,4,63,4,24,16,129,61,42,38,16,7,125,91,9,10,14,15
"E38000052",2019,162469,1154,468,31,13,311,59,18,8,64,4,29,20,142,39,33,32,16,8,130,82,8,10,12,16
"E38000053",2002,57779,229,113,3,3,75,20,11,3,5,1,6,4,30,17,5,4,2,3,25,13,1,2,2,2
"E38000053",2003,58289,253,149,2,6,90,27,6,1,5,1,2,2,31,18,9,9,5,3,25,18,1,2,5,4
"E38000053",2004,58714,212,146,3,3,57,32,6,1,4,2,2,4,24,10,12,13,6,2,27,26,3,1,4,5
"E38000053",2005,59074,257,124,4,2,105,14,2,3,11,1,3,2,33,20,3,6,5,3,18,22,1,0,3,8
"E38000053",2006,59514,280,128,5,4,110,20,4,1,7,2,3,1,35,15,8,7,9,3,27,26,1,0,5,5
"E38000053",2007,60177,267,140,5,3,78,19,9,1,12,2,5,5,40,20,6,4,7,4,20,24,2,3,1,3
"E38000053",2008,60902,285,133,3,6,96,20,2,4,10,0,10,5,38,16,5,6,6,6,28,24,1,2,2,3
"E38000053",2009,61264,294,119,1,3,98,19,8,2,7,2,1,3,47,10,9,10,6,4,29,23,3,3,7,3
"E38000053",2010,61790,308,139,9,3,81,23,8,3,16,0,0,2,39,19,6,8,6,6,31,18,0,0,6,4
"E38000053",2011,62115,336,159,3,0,99,23,15,0,15,2,6,1,31,12,13,10,7,4,33,26,4,4,8,9
"E38000053",2012,62437,327,165,6,3,110,29,6,1,22,0,5,4,36,22,14,17,2,6,33,24,2,2,6,4
"E38000053",2013,62731,383,155,15,7,107,25,12,2,10,2,7,4,35,13,10,5,5,3,44,34,2,2,7,3
"E38000053",2014,62986,348,175,6,2,107,29,6,5,13,3,9,7,41,16,9,7,5,7,39,31,3,1,8,10
"E38000053",2015,63083,363,153,9,5,118,25,8,2,14,3,5,3,43,11,6,6,2,4,42,33,4,0,8,7
"E38000053",2016,63332,361,177,9,5,100,35,8,3,7,4,2,1,52,13,9,8,3,1,37,24,2,5,6,10
"E38000053",2017,63588,397,156,9,3,114,27,3,2,21,1,3,5,42,11,22,16,4,3,39,28,7,6,4,10
"E38000053",2018,64097,366,153,16,0,129,27,7,2,10,2,4,4,28,9,6,12,5,2,48,34,2,2,11,5
"E38000053",2019,64842,351,154,13,6,102,21,3,0,10,2,6,3,47,12,10,7,5,3,36,28,7,8,6,7
"E38000062",2002,289800,1341,684,26,19,461,135,17,7,33,15,29,18,152,75,35,39,17,9,107,86,11,6,20,24
"E38000062",2003,291010,1442,701,33,22,524,139,19,4,41,6,28,21,154,78,42,43,26,16,137,120,15,11,30,25
"E38000062",2004,292467,1410,680,45,20,476,121,19,6,53,9,25,16,169,66,43,41,31,17,100,110,9,9,36,33
"E38000062",2005,294636,1548,716,33,21,499,126,17,5,60,14,26,17,188,62,58,58,27,25,132,111,6,9,33,22
"E38000062",2006,296306,1579,713,43,20,476,121,17,7,61,14,27,17,180,76,60,41,23,13,147,113,8,9,34,30
"E38000062",2007,298620,1586,734,37,24,499,125,30,11,67,6,34,18,213,71,53,54,23,20,133,110,15,10,33,29
"E38000062",2008,299606,1610,787,29,18,513,124,27,10,84,12,22,23,206,89,46,50,19,15,146,115,14,11,31,29
"E38000062",2009,301013,1556,700,36,15,523,119,28,7,51,15,36,16,194,80,46,49,15,14,139,128,12,7,28,26
"E38000062",2010,302790,1715,706,46,20,575,99,33,10,67,10,25,23,199,87,39,42,26,19,141,115,17,11,32,25
"E38000062",2011,304975,1712,755,31,16,578,127,20,7,71,16,33,18,219,78,56,51,23,12,163,128,15,16,23,13
"E38000062",2012,306699,1743,703,35,21,590,122,28,3,82,5,30,18,223,96,48,34,17,15,158,108,18,11,24,28
"E38000062",2013,308646,1755,779,37,14,526,139,40,7,73,17,32,21,221,80,53,48,26,14,164,120,23,15,23,28
"E38000062",2014,311703,1808,753,45,25,588,104,26,4,81,11,20,15,238,76,59,47,18,14,147,131,13,14,36,21
"E38000062",2015,314711,1808,716,33,24,638,120,34,8,82,5,22,12,224,79,61,53,13,13,171,119,14,17,32,20
"E38000062",2016,317678,1820,789,46,28,566,125,37,8,90,15,33,20,200,99,52,54,15,12,188,132,18,13,38,27
"E38000062",2017,320016,1778,763,31,22,601,116,27,6,80,11,37,15,198,83,60,49,19,19,168,129,20,24,37,33
"E38000062",2018,322721,1898,788,29,17,633,132,29,8,107,15,31,24,209,76,67,65,17,9,195,126,24,29,19,27
"E38000062",2019,324498,1893,789,31,25,641,135,23,7,86,12,26,18,245,81,57,59,17,14,151,119,22,23,31,23
"E38000068",2002,61344,283,150,9,9,92,25,6,6,13,2,8,3,25,8,5,2,4,7,44,34,3,4,4,3
"E38000068",2003,61473,302,171,4,3,85,24,9,5,4,1,1,4,37,13,10,10,9,7,55,46,1,0,7,4
"E38000068",2004,61729,282,162,8,6,78,26,8,6,4,1,4,3,26,14,4,3,8,8,44,31,3,3,2,5
"E38000068",2005,61936,308,177,9,3,96,36,5,5,8,0,6,2,35,14,6,5,5,4,41,40,1,2,12,5
"E38000068",2006,62257,282,159,4,3,80,23,7,3,10,4,4,2,25,15,7,6,7,5,49,41,4,4,4,4
"E38000068",2007,62634,316,152,6,4,82,19,12,2,10,2,8,4,31,11,10,4,10,6,39,35,5,2,5,4
"E38000068",2008,63008,358,187,11,4,119,25,4,5,13,0,9,6,32,11,7,9,6,7,52,47,5,5,6,7
"E38000068",2009,63349,328,169,9,6,67,15,10,3,17,1,12,6,41,8,9,7,5,2,47,47,4,5,6,5
"E38000068",2010,63972,345,147,4,1,88,20,11,4,16,3,3,3,33,13,7,5,4,5,65,40,7,1,1,3
"E38000068",2011,64400,370,158,5,4,121,20,9,2,12,3,5,4,30,15,5,7,9,5,67,40,2,3,8,4
"E38000068",2012,64418,383,170,6,4,105,30,10,4,18,4,8,2,43,9,7,8,7,3,68,51,3,4,8,3
"E38000068",2013,64556,378,172,7,3,97,24,9,6,16,3,9,2,33,9,12,8,7,3,67,59,4,3,4,6
"E38000068",2014,64752,399,145,7,0,145,23,9,0,17,0,5,4,31,12,10,6,9,6,56,39,2,4,7,5
"E38000068",2015,64829,306,173,5,5,73,23,5,4,27,2,5,2,35,10,9,8,3,6,50,50,2,4,6,5
"E38000068",2016,65133,411,173,9,5,92,21,11,5,21,0,7,5,49,15,12,9,3,4,65,39,5,5,5,4
"E38000068",2017,65314,398,159,5,1,130,16,9,2,11,2,4,5,40,19,8,11,9,5,52,37,4,6,7,9
"E38000068",2018,65783,398,175,4,3,115,28,11,2,22,3,5,1,35,15,9,7,5,4,78,44,5,4,7,5
"E38000068",2019,66328,350,162,4,2,103,22,8,0,17,5,2,4,32,9,3,5,4,3,54,45,4,4,4,4
"E38000079",2002,268755,1141,633,26,21,398,119,18,7,25,7,15,13,130,61,36,33,19,17,116,111,7,7,20,22
"E38000079",2003,269931,1111,588,13,12,402,114,20,7,37,10,16,13,118,45,35,33,26,27,101,101,4,2,21,14
"E38000079",2004,270353,1113,639,22,16,397,138,11,5,28,7,18,11,118,68,38,30,16,17,102,85,10,12,19,22
"E38000079",2005,271415,1255,645,34,17,418,135,16,2,61,9,24,13,144,59,41,40,20,14,129,117,14,15,34,19
"E38000079",2006,272563,1188,606,29,12,403,100,23,9,30,9,14,9,132,63,39,37,23,18,130,124,12,10,21,30
"E38000079",2007,274768,1205,587,30,13,381,114,16,5,46,10,16,6,154,66,42,35,22,17,129,103,8,9,16,16
"E38000079",2008,278342,1261,578,36,15,411,106,15,6,62,12,14,16,145,66,43,38,18,7,120,101,12,12,16,18
"E38000079",2009,281539,1248,579,38,19,426,92,39,9,43,7,21,9,146,61,35,40,14,12,111,104,12,16,16,18
"E38000079",2010,285071,1261,577,33,21,448,112,24,5,49,9,18,13,141,64,40,35,16,8,121,102,12,17,12,14
"E38000079",2011,288445,1190,572,31,15,364,98,17,9,37,10,17,15,146,71,34,35,21,11,114,102,9,10,21,24
"E38000079",2012,291528,1487,614,47,15,469,100,23,5,64,8,25,11,165,64,48,35,18,13,169,115,13,20,22,19
"E38000079",2013,294673,1480,603,27,15,513,92,31,6,53,8,20,13,155,67,39,34,16,11,148,113,15,13,25,19
"E38000079",2014,298231,1425,608,40,15,466,116,16,9,60,9,12,8,158,65,58,55,8,3,156,115,14,9,10,12
"E38000079",2015,300796,1540,652,44,15,541,102,25,7,62,8,33,11,165,70,41,35,14,11,158,125,13,18,18,17
"E38000079",2016,302721,1520,628,42,10,515,91,24,6,75,10,23,12,177,80,40,50,27,4,170,115,16,17,20,19
"E38000079",2017,303380,1489,616,51,19,497,113,20,5,64,8,17,15,156,50,52,35,19,10,148,126,19,22,13,11
"E38000079",2018,304123,1546,616,34,19,484,87,18,9,77,10,23,11,167,75,51,51,16,12,168,94,18,15,23,20
"E38000079",2019,305446,1515,623,25,17,542,109,24,5,71,5,18,16,145,51,56,49,19,9,166,113,15,17,18,15
"E38000080",2002,105872,496,238,10,4,157,40,16,5,7,0,18,6,41,19,20,10,9,5,73,60,1,1,7,3
"E38000080",2003,106233,496,248,16,5,148,39,17,7,7,0,15,13,56,27,8,13,8,3,64,45,5,4,11,8
"E38000080",2004,105988,442,268,1,5,135,48,13,7,10,4,10,11,43,21,14,10,14,6,65,65,7,2,15,9
"E38000080",2005,105929,488,259,13,10,163,41,12,6,13,1,9,6,42,19,13,12,9,6,72,68,2,4,11,11
"E38000080",2006,105970,507,220,6,3,145,36,9,3,16,1,15,5,54,13,11,12,18,11,81,59,9,2,9,11
"E38000080",2007,106152,446,252,9,8,126,40,12,6,20,0,13,4,51,22,11,12,7,5,71,66,8,9,6,5
"E38000080",2008,106798,516,214,12,4,163,34,12,3,21,4,15,3,46,18,10,8,9,2,75,66,7,4,13,5
"E38000080",2009,107160,535,230,13,7,142,29,10,5,22,3,8,3,53,18,14,12,9,8,82,55,14,9,10,7
"E38000080",2010,107537,560,264,6,7,178,37,6,6,14,0,13,4,41,25,9,10,9,8,87,65,9,5,11,9
"E38000080",2011,108110,549,241,17,8,162,41,14,1,25,1,16,10,45,15,19,13,10,5,77,56,10,13,11,8
"E38000080",2012,108158,552,273,8,6,138,32,16,4,18,3,12,10,48,12,11,13,9,6,86,80,7,5,7,11
"E38000080",2013,108197,545,253,14,2,129,32,14,2,28,5,13,8,46,13,11,12,13,10,108,76,4,8,9,9
"E38000080",2014,108455,553,234,15,7,184,31,14,6,17,3,9,4,50,22,14,8,8,7,90,67,4,6,5,7
"E38000080",2015,109027,607,242,17,7,187,34,11,7,17,2,10,3,49,19,15,15,9,7,97,61,13,3,10,6
"E38000080",2016,109948,559,276,16,7,152,39,15,3,19,0,18,4,50,26,11,17,3,8,90,81,5,6,10,10
"E38000080",2017,110734,615,236,19,3,159,39,16,3,17,4,12,7,56,15,16,12,5,1,110,66,8,8,10,9
"E38000080",2018,111379,570,253,15,8,173,35,7,2,21,2,11,5,51,18,17,19,7,4,89,63,3,11,9,6
"E38000080",2019,112416,603,251,11,6,159,34,21,1,29,1,13,11,50,16,12,10,11,6,98,73,6,9,7,8
"E38000085",2002,126008,628,320,19,6,183,37,22,7,8,2,15,10,62,28,22,17,11,9,104,83,1,3,9,14
"E38000085",2003,126597,604,319,13,6,174,49,26,7,10,1,23,12,57,33,12,14,18,6,95,89,4,4,8,6
"E38000085",2004,127202,614,327,18,6,168,48,25,6,11,2,14,9,61,20,26,21,18,9,93,82,8,7,15,15
"E38000085",2005,127792,608,302,23,5,159,46,22,2,14,0,14,14,71,21,15,12,11,12,105,79,12,10,11,18
"E38000085",2006,127962,647,343,16,6,177,60,26,4,18,1,12,12,69,31,15,11,11,13,108,101,5,6,15,6
"E38000085",2007,127851,627,353,19,8,151,54,22,10,25,2,16,6,65,30,20,21,15,10,119,90,6,5,11,14
"E38000085",2008,128190,654,336,12,11,174,51,25,7,14,2,17,13,60,26,13,11,17,16,109,89,4,5,15,10
"E38000085",2009,127885,670,329,21,7,191,36,16,4,25,5,14,12,48,29,19,18,16,10,133,109,8,5,6,13
"E38000085",2010,127821,621,328,14,8,163,40,18,7,27,2,7,4,61,22,23,11,10,8,111,89,10,14,9,11
"E38000085",2011,127790,662,331,17,7,163,45,29,10,16,0,21,9,63,30,23,18,15,8,121,103,10,9,11,8
"E38000085",2012,128059,664,344,19,11,155,40,20,5,13,3,12,7,69,32,19,21,3,7,118,94,12,8,15,5
"E38000085",2013,128182,695,318,26,9,179,43,14,6,21,1,12,8,65,29,17,18,13,9,119,85,8,8,9,11
"E38000085",2014,128159,644,317,12,6,177,41,17,4,16,2,14,8,58,27,17,11,7,6,133,98,11,10,9,6
"E38000085",2015,128509,608,341,14,7,131,58,16,4,17,2,13,9,61,27,18,16,14,11,126,118,3,4,5,5
"E38000085",2016,129185,652,300,17,7,166,40,10,6,15,2,9,6,48,26,14,19,5,6,136,84,4,5,9,10
"E38000085",2017,129277,707,337,21,12,203,44,12,3,21,2,13,5,58,30,18,14,9,10,149,113,5,4,12,6
"E38000085",2018,129316,674,312,11,8,150,43,11,3,19,2,10,9,76,31,17,16,13,9,121,77,6,2,15,14
"E38000085",2019,128716,771,315,12,6,221,51,16,5,14,2,12,10,87,22,16,10,13,7,132,94,9,9,13,11
"E38000086",2002,182635,907,440,22,15,312,88,11,6,24,2,19,9,122,53,24,19,16,11,59,52,8,4,19,24
"E38000086",2003,184373,945,451,25,15,324,91,12,7,29,6,20,14,121,50,14,21,12,11,72,42,13,8,11,11
"E38000086",2004,187075,913,469,26,20,322,80,8,6,28,5,14,10,117,57,28,19,13,8,71,59,8,14,19,16
"E38000086",2005,189617,946,450,25,13,288,77,14,6,46,8,19,9,149,62,24,29,18,9,77,75,6,8,13,13
"E38000086",2006,191527,963,455,25,14,315,89,12,2,32,7,18,11,128,47,19,21,15,11,80,81,5,4,19,17
"E38000086",2007,193539,1007,470,30,13,301,91,9,2,38,6,24,14,137,51,37,24,13,4,94,67,4,10,13,18
"E38000086",2008,195114,997,488,24,10,309,94,10,3,42,10,22,13,137,59,26,28,14,14,77,64,4,4,15,19
"E38000086",2009,196251,1046,449,31,15,331,71,8,2,39,10,20,7,130,49,38,30,9,4,98,76,6,12,19,15
"E38000086",2010,197950,1065,464,34,8,339,81,19,6,45,8,19,10,149,51,43,34,14,5,88,57,3,4,11,19
"E38000086",2011,199339,1125,483,16,14,333,84,15,10,44,7,18,12,176,47,45,27,10,10,105,68,4,3,22,23
"E38000086",2012,200305,1029,515,25,12,290,90,19,4,51,9,18,12,143,57,35,40,12,10,85,80,9,12,14,17
"E38000086",2013,201323,1173,482,22,16,403,81,24,8,36,7,18,12,153,58,35,33,10,9,104,76,7,4,11,12
"E38000086",2014,202623,1161,489,26,16,355,79,15,4,50,9,21,6,169,61,33,30,11,3,100,86,14,13,18,17
"E38000086",2015,203904,1098,504,32,19,324,72,17,6,50,8,17,24,147,62,43,31,7,5,102,70,12,9,12,14
"E38000086",2016,205124,1187,530,25,19,387,78,15,8,62,7,23,10,150,77,37,38,10,9,92,74,16,16,17,14
"E38000086",2017,206014,1199,516,45,18,365,92,7,3,57,5,13,9,140,54,32,28,6,5,126,82,15,11,16,20
"E38000086",2018,206744,1177,535,37,16,357,97,13,3,49,8,18,6,136,66,28,26,12,7,116,82,13,15,20,18
"E38000086",2019,207777,1248,524,45,21,361,82,16,8,51,5,16,12,167,64,36,29,8,7,110,71,8,15,24,16
"E38000089",2002,261593,1478,766,35,22,446,139,18,15,66,6,29,20,166,75,33,40,27,17,135,121,10,9,35,38
"E38000089",2003,263533,1515,746,38,19,474,158,29,14,76,8,25,20,170,75,45,35,29,14,125,99,6,3,36,40
"E38000089",2004,265092,1531,757,33,29,525,129,27,19,62,14,39,21,178,90,48,42,24,17,130,105,6,9,26,37
"E38000089",2005,266728,1663,794,39,18,517,155,38,11,85,10,29,12,186,72,50,50,21,17,144,128,12,14,35,26
"E38000089",2006,268211,1689,761,46,25,499,146,17,13,77,17,25,11,203,79,49,52,28,13,163,128,18,11,33,30
"E38000089",2007,270177,1663,744,37,19,566,126,27,9,71,14,30,18,199,67,41,35,28,25,140,128,15,11,26,26
"E38000089",2008,271766,1659,793,32,21,502,140,19,7,75,18,30,20,190,79,49,46,23,15,158,131,24,16,25,23
"E38000089",2009,272484,1655,733,36,16,484,122,26,6,82,11,23,18,186,71,56,46,18,8,165,132,21,11,32,34
"E38000089",2010,274271,1741,773,38,22,532,126,45,10,73,8,29,13,206,83,52,45,20,13,187,128,17,16,38,27
"E38000089",2011,276360,1709,756,38,23,501,124,20,13,104,13,34,20,195,59,64,54,18,8,155,120,10,17,30,28
"E38000089",2012,278471,1690,787,46,23,513,118,32,18,103,13,30,12,179,85,53,53,19,14,160,130,22,18,33,30
"E38000089",2013,279874,1884,768,49,23,556,127,30,9,110,15,37,21,216,64,68,52,21,9,205,137,19,15,23,30
"E38000089",2014,282030,1832,752,46,18,552,107,29,6,119,18,28,18,218,79,71,60,13,13,180,121,24,22,34,31
"E38000089",2015,284398,1853,765,45,22,554,119,24,10,110,14,24,20,210,82,57,48,24,10,174,142,20,24,34,18
